"obs","InvEventFK","InvCount","InvName","sitetaxa","newtaxa","sing_doub","uniq_dup"
"7402",7680,"CBay13_0180",68,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7403",7700,"CBay13_0349",73,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7404",1075,"CBay13_0417",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7405",3148,"CBay13_0309",2,"Chironomidae","Tanytarsus","Tanytarsus",0,0
"7406",3668,"CBay13_1533",2,"Chironomidae","Tanytarsus","Tanytarsus",0,0
"7407",4510,"CBay13_1580",3,"Chironomidae","Tanytarsus","Tanytarsus",0,0
"7408",4630,"CBay13_1560",3,"Chironomidae","Tanytarsus","Tanytarsus",0,0
"7409",4670,"CBay13_1644",3,"Chironomidae","Tanytarsus","Tanytarsus",0,0
"7410",5515,"CBay13_1617",5,"Chironomidae","Tanytarsus","Tanytarsus",0,0
"7411",2658,"CBay13_1551",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7412",568,"CBay13_0349",1,"Chironominae","Tanytarsus","Tanytarsus",0,0
"7413",6366,"CBay13_1656",10,"Chironominae","Tanytarsus","Tanytarsus",0,0
"7414",6886,"CBay13_0009",18,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7415",6695,"CBay13_0224",14,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7416",6797,"CBay13_0050",16,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7417",305,"CBay13_0341",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7418",7010,"CBay13_1580",20,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7419",7054,"CBay13_0116",22,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7420",7117,"CBay13_0019",24,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7421",7235,"CBay13_0193",29,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7422",7292,"CBay13_1644",31,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7423",7353,"CBay13_1509",34,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7424",7607,"CBay13_0264",57,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7425",2546,"CBay13_1631",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7426",3470,"CBay13_1634",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7427",3905,"CBay13_1514",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7428",3994,"CBay13_1622",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7429",4044,"CBay13_0003",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7430",4131,"CBay13_0009",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7431",415,"CBay13_0073",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7432",4170,"CBay13_0269",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7433",4191,"CBay13_0001",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7434",4266,"CBay13_0180",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7435",4321,"CBay13_0018",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7436",5637,"CBay13_0037",6,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7437",6455,"CBay13_1633",11,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7438",6458,"CBay13_1581",11,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7439",6463,"CBay13_1656",11,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7440",6517,"CBay13_0049",12,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7441",661,"CBay13_0356",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7442",4330,"CBay13_0113",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7443",6809,"CBay13_0162",16,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7444",6843,"CBay13_0180",17,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7445",6850,"CBay13_0145",17,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7446",6864,"CBay13_0059",17,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7447",6891,"CBay13_0349",18,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7448",6916,"CBay13_1521",18,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7449",3318,"CBay13_0102",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7450",892,"CBay13_0325",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7451",1652,"CBay13_0200",1,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7452",3787,"CBay13_1589",2,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7453",4749,"CBay13_1622",3,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7454",4825,"CBay13_0061",4,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7455",4952,"CBay13_0265",4,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7456",6577,"CBay13_0328",13,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7457",6603,"CBay13_0024",13,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7458",6698,"CBay13_0015",14,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7459",7366,"CBay13_1533",35,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7460",7371,"CBay13_0008",36,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7461",7405,"CBay13_0404",38,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7462",7426,"CBay13_1622",39,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7463",7440,"CBay13_1600",40,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7464",7450,"CBay13_0072",41,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7465",7464,"CBay13_0020",42,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7466",7474,"CBay13_0016",43,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7467",7777,"CBay13_1580",89,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7468",7862,"CBay13_1617",117,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7469",7942,"CBay13_1656",179,"Tanytarsini","Tanytarsus","Tanytarsus",0,0
"7470",1085,"CBay13_0161",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7471",1185,"CBay13_0007",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7472",1209,"CBay13_0102",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7473",1230,"CBay13_0068",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7474",1348,"CBay13_0024",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7475",1362,"CBay13_0268",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7476",1372,"CBay13_0204",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7477",1539,"CBay13_1506",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7478",1544,"CBay13_1506",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7479",1603,"CBay13_0086",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7480",1620,"CBay13_0342",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7481",1671,"CBay13_0344",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7482",609,"CBay13_0193",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7483",2348,"CBay13_1532",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7484",2361,"CBay13_1512",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7485",2367,"CBay13_1512",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7486",2395,"CBay13_1628",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7487",243,"CBay13_0135",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7488",2437,"CBay13_1649",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7489",2457,"CBay13_1505",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7490",252,"CBay13_0035",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7491",2609,"CBay13_1614",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7492",6398,"CBay13_0109",11,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7493",2694,"CBay13_1607",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7494",2738,"CBay13_1565",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7495",2768,"CBay13_0293",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7496",2908,"CBay13_0039",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7497",6984,"CBay13_0171",20,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7498",3007,"CBay13_0155",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7499",7,"CBay13_0029",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7500",4573,"CBay13_0015",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7501",4649,"CBay13_1628",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7502",3072,"CBay13_0328",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7503",7220,"CBay13_0285",28,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7504",726,"CBay13_0176",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7505",3250,"CBay13_0052",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7506",3314,"CBay13_0166",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7507",3380,"CBay13_0024",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7508",3394,"CBay13_0095",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7509",3420,"CBay13_0104",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7510",3427,"CBay13_0047",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7511",3483,"CBay13_1518",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7512",3489,"CBay13_0158",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7513",3551,"CBay13_0140",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7514",3566,"CBay13_0092",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7515",3634,"CBay13_1504",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7516",3738,"CBay13_0015",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7517",3800,"CBay13_1573",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7518",3804,"CBay13_1509",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7519",3808,"CBay13_1509",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7520",3860,"CBay13_1625",2,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7521",412,"CBay13_0073",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7522",4244,"CBay13_0273",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7523",4396,"CBay13_0174",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7524",4427,"CBay13_0158",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7525",4438,"CBay13_0086",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7526",4449,"CBay13_0200",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7527",4474,"CBay13_0076",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7528",4479,"CBay13_0092",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7529",4485,"CBay13_0031",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7530",4497,"CBay13_0048",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7531",45,"CBay13_0066",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7532",4500,"CBay13_0288",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7533",4569,"CBay13_0079",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7534",5667,"CBay13_0084",6,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7535",5686,"CBay13_0063",6,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7536",4660,"CBay13_1649",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7537",4685,"CBay13_1562",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7538",4732,"CBay13_1511",3,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7539",4771,"CBay13_0205",4,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7540",6176,"CBay13_0309",9,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7541",5655,"CBay13_0244",6,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7542",5720,"CBay13_1600",6,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7543",5747,"CBay13_1589",6,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7544",5815,"CBay13_0073",7,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7545",5867,"CBay13_0072",7,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7546",752,"CBay13_0129",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7547",5969,"CBay13_1614",7,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7548",5973,"CBay13_1591",7,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7549",6036,"CBay13_0053",8,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7550",6041,"CBay13_0404",8,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7551",6042,"CBay13_0008",8,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7552",6063,"CBay13_0152",8,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7553",6095,"CBay13_1585",8,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7554",6097,"CBay13_1533",8,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7555",6101,"CBay13_1629",8,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7556",6345,"CBay13_0238",10,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7557",6348,"CBay13_1673",10,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7558",6351,"CBay13_0172",10,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7559",6375,"CBay13_1560",10,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7560",6447,"CBay13_0048",11,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7561",6450,"CBay13_1580",11,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7562",698,"CBay13_0044",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7563",6990,"CBay13_0013",20,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7564",7082,"CBay13_1550",22,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7565",723,"CBay13_0021",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7566",907,"CBay13_0277",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7567",920,"CBay13_0197",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7568",977,"CBay13_0404",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7569",995,"CBay13_0212",1,"Tanytarsus","Tanytarsus","Tanytarsus",0,0
"7570",133,"CBay13_0027",1,"Thienemanniella boltoni","Thienemanniella boltoni","Thienemanniella boltoni",1,1
"7571",1107,"CBay13_0097",1,"Thienemanniella","Thienemanniella","Thienemanniella lobapodema",0,0
"7572",3011,"CBay13_0171",2,"Thienemanniella","Thienemanniella","Thienemanniella lobapodema",0,0
"7573",308,"CBay13_0341",1,"Thienemanniella","Thienemanniella","Thienemanniella lobapodema",0,0
"7574",3257,"CBay13_0161",2,"Thienemanniella","Thienemanniella","Thienemanniella lobapodema",0,0
"7575",178,"CBay13_0025",1,"Thienemanniella lobapodema","Thienemanniella lobapodema","Thienemanniella lobapodema",0,0
"7576",4894,"CBay13_0309",4,"Thienemanniella lobapodema","Thienemanniella lobapodema","Thienemanniella lobapodema",0,0
"7577",5285,"CBay13_0090",5,"Thienemanniella lobapodema","Thienemanniella lobapodema","Thienemanniella lobapodema",0,0
"7578",1117,"CBay13_0353",1,"Thienemanniella","Thienemanniella","Thienemanniella xena",0,0
"7579",2022,"CBay13_1656",1,"Thienemanniella","Thienemanniella","Thienemanniella xena",0,0
"7580",5302,"CBay13_0107",5,"Thienemanniella","Thienemanniella","Thienemanniella xena",0,0
"7581",117,"CBay13_0205",1,"Thienemanniella xena","Thienemanniella xena","Thienemanniella xena",0,0
"7582",1167,"CBay13_0265",1,"Thienemanniella","Thienemanniella","Thienemanniella xena",0,0
"7583",4164,"CBay13_0013",3,"Thienemanniella xena","Thienemanniella xena","Thienemanniella xena",0,0
"7584",659,"CBay13_0356",1,"Thienemanniella xena","Thienemanniella xena","Thienemanniella xena",0,0
"7594",2161,"CBay13_1618",1,"Thienemannimyia","Thienemannimyia","Thienemannimyia",1,1
"7601",2801,"CBay13_0008",1,"Torrenticola","Torrenticola","Torrenticola",2,2
"7602",603,"CBay13_0193",1,"Torrenticola","Torrenticola","Torrenticola",2,2
"7603",474,"CBay13_0107",1,"Triaenodes flavescens","Triaenodes flavescens","Triaenodes flavescens",0,2
"7604",3055,"CBay13_0193",2,"Triaenodes flavescens","Triaenodes flavescens","Triaenodes flavescens",0,2
"7606",475,"CBay13_0107",1,"Triaenodes injustus","Triaenodes injustus","Triaenodes injustus",2,2
"7607",208,"CBay13_0115",1,"Triaenodes injustus","Triaenodes injustus","Triaenodes injustus",2,2
"7608",3045,"CBay13_0017",2,"Phaenopsectra/Tribelos","Phaenopsectra/Tribelos","Tribelos jucundum",0,0
"7609",3067,"CBay13_0264",2,"Phaenopsectra/Tribelos","Phaenopsectra/Tribelos","Tribelos jucundum",0,0
"7610",3468,"CBay13_1634",2,"Tribelos jucundum","Tribelos jucundum","Tribelos jucundum",0,0
"7611",1982,"CBay13_1579",1,"Phaenopsectra/Tribelos","Phaenopsectra/Tribelos","Tribelos jucundum",0,0
"7612",2025,"CBay13_1656",1,"Phaenopsectra/Tribelos","Phaenopsectra/Tribelos","Tribelos jucundum",0,0
"7613",2601,"CBay13_1598",1,"Phaenopsectra/Tribelos","Phaenopsectra/Tribelos","Tribelos jucundum",0,0
"7614",6340,"CBay13_0064",10,"Phaenopsectra/Tribelos","Phaenopsectra/Tribelos","Tribelos jucundum",0,0
"7615",725,"CBay13_0176",1,"Phaenopsectra/Tribelos","Phaenopsectra/Tribelos","Tribelos jucundum",0,0
"7616",1017,"CBay13_0072",1,"Tribelos jucundum","Tribelos jucundum","Tribelos jucundum",0,0
"7617",1551,"CBay13_1605",1,"Tribelos jucundum","Tribelos jucundum","Tribelos jucundum",0,0
"7619",1265,"CBay13_0113",1,"Trichogrammatidae","Trichogrammatidae","Trichogrammatidae",1,1
"7620",5068,"CBay13_0031",4,"Tricorythodes","Tricorythodes","Tricorythodes",0,1
"7622",2049,"CBay13_1594",1,"Tubificinae w/O setal hair chaeta","Tubificinae w/O setal hair chaeta","Tubificinae w/O setal hair chaeta",0,2
"7623",5495,"CBay13_0011",5,"Tubificinae w/O setal hair chaeta","Tubificinae w/O setal hair chaeta","Tubificinae w/O setal hair chaeta",0,2
"7624",1410,"CBay13_0016",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7625",1566,"CBay13_1518",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7626",1450,"CBay13_0111",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7627",1510,"CBay13_0238",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7628",1605,"CBay13_0086",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7629",1654,"CBay13_0200",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7630",5235,"CBay13_0118",5,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7631",1198,"CBay13_0166",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7632",1768,"CBay13_0092",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7633",1357,"CBay13_0268",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7634",296,"CBay13_0085",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7635",3031,"CBay13_0019",2,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7636",169,"CBay13_0045",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7637",886,"CBay13_0069",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7638",3188,"CBay13_0325",2,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7639",1810,"CBay13_0048",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7640",1923,"CBay13_1581",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7641",3074,"CBay13_0328",2,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7642",3467,"CBay13_1634",2,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7643",3502,"CBay13_0168",2,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7644",3586,"CBay13_0020",2,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7645",4203,"CBay13_0385",3,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7646",4986,"CBay13_0152",4,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7647",6156,"CBay13_0033",9,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7648",6194,"CBay13_0209",9,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7649",6574,"CBay13_0193",13,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7650",4524,"CBay13_1633",3,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7651",4781,"CBay13_0025",4,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7652",1029,"CBay13_0180",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7653",1176,"CBay13_0038",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7654",1232,"CBay13_0068",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7655",134,"CBay13_0027",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7656",1352,"CBay13_0024",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7657",3305,"CBay13_0007",2,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7658",4511,"CBay13_1580",3,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7659",4868,"CBay13_0356",4,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7660",5054,"CBay13_0088",4,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7661",5101,"CBay13_1613",4,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7662",80,"CBay13_0185",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7663",1676,"CBay13_0022",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7664",3326,"CBay13_0084",2,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7665",958,"CBay13_0285",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7666",1683,"CBay13_0040",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7667",808,"CBay13_0053",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7668",3413,"CBay13_0030",2,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7669",361,"CBay13_0090",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7670",3696,"CBay13_1656",2,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7671",371,"CBay13_0006",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7672",3261,"CBay13_0161",2,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7673",5020,"CBay13_0094",4,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7674",5029,"CBay13_1605",4,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7675",4272,"CBay13_0244",3,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7676",4062,"CBay13_0147",3,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7677",5321,"CBay13_0264",5,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7678",5652,"CBay13_0008",6,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7679",5359,"CBay13_0420",5,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
"7680",545,"CBay13_0009",1,"Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta","Tubificinae With setal hair chaeta",0,0
